search_name,search_query,title,published,link,past_days,published_dt_utc
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Captain Kane helps undermanned Bayern go nine clear in Bundesliga - France 24,"Sun, 21 Dec 2025 18:35:18 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxPaU1QV3RHRE1YMWRlVXdJbXJaYS1lNE43QUVnVnFuTGFTaFVNZ0FOUHQ5a0hNNlo0SDZUNWo2TGtRLVdGUTVMSVVTSkcyQlU1MTF1cWVGMURiUHF6UHU0Vm54cGtuNDlfVVVIMUdHTmM3MmhsTHJINHU4T1Z3WHVlM1pMLXBISGRpN2ZRdS1Bc1RVTlFJNnktX3FOTmk5eTQ?oc=5,1,2025-12-21 18:35:18+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",‘Munich’ at 20: Daniel Craig says he was ‘terrified’ to work with Steven Spielberg on the 2005 Best Picture nominee - Gold Derby,"Sun, 21 Dec 2025 18:00:00 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxNTnh1ZmFsRzlKaEczakkzUmxqMXI5TUNtRzlYbVlka0MzVGxyRmRqLWQ5TzNzQW5nTmdjdGNpVDVad0NVamNFeHV3dUU4UmRvVkRzbTRDdjVsYnhoX29GS2t4czRpQmlBcGxDSUpqdGJBRjhlenhLd2VVQ2gtY3RXUlpGLXpBQTViYkd0YXcwZkxUOTQ?oc=5,1,2025-12-21 18:00:00+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Minute by minute reconstruction of the Lockerbie bombing - dailymail.co.uk,"Sun, 21 Dec 2025 10:38:05 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTFBidzM5Y0JfcUtkUDdyWFpMbmJwam81MUItTkxYazRQSDRiWTJJRUhOUkVvWHNvTXNGVUFyT0E0M3dwdnl1Q21KREZnQ2N4bldsZHNhMHpBNDRFWkhoMjk0alRXbVRVdXYxb3lhQ0xhN0l4bVhLMlFwZGZHUjd0RDQ?oc=5,1,2025-12-21 10:38:05+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Bayern's shooting practice ends with four bullseye hits - mozzartsport.co.ke,"Sun, 21 Dec 2025 20:27:55 GMT",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQU19PZ21EbFpuV2w1Ulk3U0Utb1RrNWRfTmlzMGg3M29LRkNsTjlIbUF0el9aUkMtQmdoZ2U2RjhQXzNBYXdYb0ZtalQwWU5fQnNpVmJpQ0ZxRHJ0Y0ZQSkFhZlBPc0pTNXZVMmxHOFMxSC1lcXV1cFQwZU5oVjg0enZpUFBfMDZabzdqa2RESkhHc005a0lzSGlkd2V6TE1mTFRQUk52QVI?oc=5,1,2025-12-21 20:27:55+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Inter Globe Finance Limited Chart Enters High Volatility Zone - Bollywood Helpline,"Mon, 22 Dec 2025 04:04:54 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxPZV9lM2FBaU5UMUJPT1BXeFpIYWFmWVlYaWhxVnYyTmRSelNLZ0l4c2VWdmtMTjZXd0lXcXU4SzYyVGY0N0k1U0ZmNVFzeUt4dmFUSVRwSXotbWtNQUN0SU9SVHVWY2pOZEN5amktdC01Z085TlpjaDhLNGhHNUFtckg0YnB4a3c2VnpGZUwycWstM3FJZ3BxWG9OeTFlS0dMdHhMSDlRYw?oc=5,1,2025-12-22 04:04:54+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","Bayern's masterstroke is proving to be a success, Luis Diaz explains the explosion: Faith made the difference - Alfapress","Sun, 21 Dec 2025 12:01:18 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxNYTYzcnN2ZzVEMVI3ZUhRWEltOWh3bXlVaVo0NjRZQWpWVzJCbUx1WWg2NkExX2llZ240WUtPc0w2YXRVcm8zWEVuZVJKZnRXUmFfTzFSaFBEa3g4X001REkwWmE0UXNpOU1LQ05Oa25WWUNlcVRzZ3VVMjA1Ylh6REhLNWZJemR6VVN5RUh0SjdCNEw4Q0d2ZEVIcmphYTRBdUZPUm5tNWdIMHVYQzZERG51Zk1VMUNl?oc=5,1,2025-12-21 12:01:18+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Intraday Charts Show Spike in Arvind SmartSpaces Limited Activity - Market Entry Points & Best Stocks For Explosive Growth - Bollywood Helpline,"Sun, 21 Dec 2025 23:35:41 GMT",https://news.google.com/rss/articles/CBMitgFBVV95cUxQUUNLeWk4VkpZRmlNVVgtZ1F1a211QzBBekZtUF9IME5icDF5amhaM1gxbTBaTWs5VzNCUEUydmN1Sl9GMmlleFF6QVg2MnZIb3pvZGdQNXdmNjhmcU9OaV9DRU5vdU9PTkdSckU5aW03Sjd3TUxtZnpoVnllNWxtY21Qa05xZ2xSTXZTUDBvYmFtZDByc05JWHNvVTFGYU1ydVJfcEk2bWpjNENEcWpVWHBULVo4Zw?oc=5,1,2025-12-21 23:35:41+00:00
"High Level City searches   Germany, English Terms","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing""  OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Postecoglou sticking around 'a little longer' as Spurs show fight in Frankfurt - NST Online,"Sun, 21 Dec 2025 08:53:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE43MFMyWkY5cDdZZUY0SFpTRTBtZktyZFBWWFFQWXhYSFRKZHQ5WER2OEJZcmpnNFRlOHZyWFpqQ1NZUmxLZGRTdEMzb1Q3RXVwZGV3QklsbWliUy1EdS1tZHBjLTdNUzk4cjRPSlVISmNSMjdVTGR3aFo3UGxkNTg?oc=5,1,2025-12-21 08:53:00+00:00
"High Level City searches   Germany, German language","( ""Frankfurt"" OR  ""Cologne""  OR ""Munich""  ) AND (""Bombe"" OR ""explosion"" OR ""unbeaufsichtigtes Paket""  OR ""verdächtiges Paket"" OR ""Sprengstoffe"" OR ""Bombendrohung"" OR ""Schießen"" OR ""Stechen"")",Ben Maher's Explosion W retired in front of an emotional crowd: “I’ve never felt that on any other horse” - Equnews International,"Sun, 21 Dec 2025 21:42:00 GMT",https://news.google.com/rss/articles/CBMi2wFBVV95cUxNZVB4cnF1WEs2dkhpdnVmakllR1Bac1h0ajhHNnJjM1VCdGswRkdnMFFKV0YwV0I4Y2o4WUZaUVRqdFdBbWRaNkluSkNqeVlvUDFCQ2lnUmZpRWVyUlZDLU5yUEUxZFVnTU5KQlJzLUR4YXRNOGdDR053Y0tYanI0c2RzOVljT1VrVWlwbl85VGRVNFJITHhJV2ZRTEJRVHBnYlR5TzUtVkhIWjhLcGVORnM4R2FaSDRjMGpETzVHZlV1YnppQWNJNHlVZVN2X0p4Ymp0azNhQS10cjA?oc=5,1,2025-12-21 21:42:00+00:00
XR and JSO Broad search,"""Extinction Rebellion""",Extinction Rebellion activists target Whitehall in dramatic warning over missed global climate targets - Morning Star | The People’s Daily,"Sun, 21 Dec 2025 19:43:17 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxOdHlGcXFjZERLV3JuOFJXOGw3SG5ud0Q1eHB0djNLWXVHVXpDZnE2SFJDenVXMjFvd1hrQ3hUMXhPUHRpWnZnWmp0UnZHQXl5RmxOY19VX2Q4N09pcnRvZzNNa2tHTE1lOGR5aUwwUzhQYUpBV3dzTm11ekNJa1AzSWxRdXRpVnozdzJlUzVFSW5BdERvdWhjRVJLcFBNcm01Y2h4X1VYeU9EQVRGQzBRX0IwVWlibG42OUxsUmZFVTZ5VmRCSlRRSDNjbw?oc=5,1,2025-12-21 19:43:17+00:00
XR and JSO Broad search,"""Extinction Rebellion""",A wall of electronic eyes replacing human feeling - Freedom News -,"Sun, 21 Dec 2025 08:32:45 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxPVU12ZDc4dmE4bTMzZGFYUkRxdTJUUzRVSjFHS0tMNTl3UUVraUxQU0lCeEVMNjJ3S3AzWG9kSXNJUVpPVFhObzk0V1d0OFhqbUtQN24ydE1XT2lVbWNGM0RBai1nWkt1SHFiZlNSMVdWZENPc3lYVTJOTDRXX1VCQmNCREIxSzdWS2RoR052Mm9sdw?oc=5,1,2025-12-21 08:32:45+00:00
XR and JSO Broad search,"""Extinction Rebellion""",Far right uses baking contests and video games to lure recruits - The Times,"Sun, 21 Dec 2025 21:22:07 GMT",https://news.google.com/rss/articles/CBMivwNBVV95cUxQLS12S2JXQVhUREpndzdPM0E0emhBcFllbHNKdTN3aHFZLVRlbTJGRTY0bGpUdFBvSTBHbmllVzJHNjlPOVUtdGsxblJiSmNKQXQ3RUk0czcyRHBLSDdXbnlzZGV5UmNHU19VQzVfcXFzQmd0SGp2czVMMG0wbGRrRlEtNkRXY2RpSVFVWWZadEZIX2RmcGtpbDBESE4xUGFOdkxNRXI5akJSMzFreExJVld1Vk9Cc3pLZ1lvWHNLYmsyTnptY05hXzZKZUsyY1lJMWh0MkN6VVdhWmZsZmtmdHE4cHVTbGhRY19fcjlHb3ZjZG5kaVNhOXItOFAxVUpVRVFSV3E3UzJfVGFmbW5EWm9xbHlqekwxcUVKNElJUEZ3UWJpX3hwTVc1bXltcWI4TzRDVGdZMUhMTUNkdi1aVzRjSEtzWElYUmJRS1RZU1ZxTkV3bHdvNHEzaWJUU09MdzQyZHU3QVdKUEFVRzRQbTBwZFVULVpWR2pPYV9UWlNzeDRyZGsycDdOOC00WlN2bGM4azJqN2hzSGdNZmRXN2Uwbl9PajFVdW5kNUNGemFpZG95VVFDUDVJc1BEczA?oc=5,1,2025-12-21 21:22:07+00:00
XR and JSO Broad search,"""Extinction Rebellion""",Climate Change Sparks Global Action Amid Extreme Events - Evrim Ağacı,"Sun, 21 Dec 2025 14:11:05 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxNMmg1bE03OTlmQjk5V2tBdlFaU09qRHBUSkdTRlVTRzZya1FGUzdXalFCRk5PM1hMLUFXTUtnek93MktfWlZ4UTgyMEhfZHZSeG9kMDZ5Z1I4RU1tWkhUT2I1aW4tU1ViV2I2cHVZMnpSQ1NVeHdLVDZDcnpUd1Z1WldXY0pNS2UyRTZ0bWlwdWt3aTg?oc=5,1,2025-12-21 14:11:05+00:00
XR and JSO Broad search,"""Extinction Rebellion""",Man who disarmed Leicester Square knifeman says young victim is like a ‘sister’ - London Evening Standard,"Sun, 21 Dec 2025 12:44:39 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxOSnFTQUJxNlJ5OXRQYnduajNManRxa05WZUJEUlhCeksyMXhMUkRkLUM0clhrbWRMWktQWFJvN1dlTnpSLWRxcmkyalE2MTRJaHdjWkZlMm1mZXAyS0JLMlYtTy1hT25BVkQySVN4WVR3YlNWSXRucGVxTUdhTXM4YlBvdFhVQkFySFM3bFhXUzhRdEk4QUtUSy1waDY4RUVJdFZuc0ppYUNLVkZD?oc=5,1,2025-12-21 12:44:39+00:00
XR and JSO Broad search,"""Extinction Rebellion""","£20m spent on Commons since IndyRef, SNP says - inkl","Sun, 21 Dec 2025 09:34:49 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE8tT1licnpubXRlYl9uR01HTEhSM1ZNSUpZTTdlLUFPSmxWa25oSmlSNy1wNXo2Z3Q2eHgzXy00TU83c0RNVjVrdEJsTGNOY1FrTGxUVFZ6TktRTm1RYnd1bGpkQzQzWXZJVmRNMkc5MVFCcU54QTRJZg?oc=5,1,2025-12-21 09:34:49+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Dozens charged across Waikato amid retail crime crackdown - Waikato Times,"Mon, 22 Dec 2025 00:44:15 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPWFpwZ3FuYmt3MWJyWk5UblhJaWZvdjg2MWhWM3BZZmJuQjItM0pDY2VYTjV1YmcyTTdFWi1aYU5BamQxTkZxU21BQmRMNnN4TVdoZHVuUDVUYXo3U0R5QlV3UnprcHZNNFRkbDk0SjVCTExsb25IQ1RvQVNiQmdOSDdyTFVsZEZWQnFUbDY5NEd2dlIza255bUhBRjBDTk1wbkZhYk0xbkpPZw?oc=5,1,2025-12-22 00:44:15+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Trio charged with organized retail crime after $4,700+ in thefts from Chattanooga Boot Barn - Local 3 News","Sun, 21 Dec 2025 17:44:00 GMT",https://news.google.com/rss/articles/CBMiiAJBVV95cUxQczNBMGpvX3RzV3RhUU0zaFFTd1M3TlQtdC1ndndTd0t2SmVWLUtNRUFwdkg0Vzdyb1BRWFJGejBjaENoLW9VaXRLQVpCTXEwcTB0N3dRdlIwcHctV0lDaDl0bk5aTmQ0RFdlVzBfTmp4TmZLRzVkdEh2NGVuclJqNnU2ekZsREFSZTdsTS1yU3pfSmprakNHdndrZFZNM0hIREtRdDFwMW94MzNLZV9tNDhvNTc4QmozdVdyNUlJOTBTcWZZZWdUY2MzZm0yTGREb2Q3dU43R0JzbURqVjNQd2kxbEZpb3JNTk1rQzFJSnVib2NUWGN2a1BDWE5JNzA3a3ZpbERsMFc?oc=5,1,2025-12-21 17:44:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",4 arrested in organized retail crime operation at SouthPark Mall - WCCB Charlotte,"Sun, 21 Dec 2025 18:37:07 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQT0NuQWVSeGZ6eVdGTXFpMlJ2aVN2V1lTT0QxcGMxNzU3NzZLMXhiWnlvVjJKLTVoczhPTGZ6SFFRR3lZSWVxcExtWmpYaXloQlpIZldnUms4NnJmSW5ITW53dmdBTHdBVjBYb1dLcWNTeWV0dVlxYWZubXVxbHRNWUZLQ296NzU0YlYyLWcwcG0xWldDaldVWms0NlctZFZ2YnJhNXNidVR1Zw?oc=5,1,2025-12-21 18:37:07+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Prolific North East thief 'on naughty list' when trying to get housing at Christmas - Chronicle Live,"Sun, 21 Dec 2025 15:12:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxNTzJ0YTRzOVo1WXBJaXo0Q21kdThkcnVlTmlVM2Q1WHJ2aG1NcXROQXdyRld0c3FYMGlPZFBDZ25UWHc2VldYTXJmYTk5WHNnQkhQdnd4M05JQ3hNSDBxQ19BcnlfM1dhZEg0NnRoajZETm4xRkFlTGtjUC1za2lwMUF2QnlCMXpHT3NhWDZSLWJja1dh0gGaAUFVX3lxTE15eHQ0dzRJa1hrZXRwNGg4RG9Mc3JpT0RjN0t1eVZBWDZidlpFN2ZMcmRJQ1pMdWRrXzNvQ1RYOGFGS2puZlMtYThTa0hXWTAtTERwTTNBUWRYNGFIR1RnUGt4WThENW5iQzJXbjBjamVlU2FVRkFqMjJEY2ZEdDd0SDZBZEZkY19hVEo1VWgySFpBYVlrVkVDSnc?oc=5,1,2025-12-21 15:12:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Sacramento County Sheriff Reports Second Day of Organized Retail Theft Operation Ended with 8 Arrests (Video) - Sierra Sun Times,"Sun, 21 Dec 2025 15:39:44 GMT",https://news.google.com/rss/articles/CBMiigJBVV95cUxNLS1xcy1SOUcxNS1tZk5KQ0R2NWIyODU3T2MySEhGSVRlalZIQnBkTHdnMGVCOWVpTHNGby14UThrS2Jmam1MWlhQaU9sQzd2c2NIc1dKRlF6c3BZTjNlNzBkem1IS1hxcm5FMEF5YVNMR0RDRGJSU2FKdGcxRUlBRmEwWFlHbnp6aDItOC15bHYwaW9GX0VCZVcyMDExd3ZtdGRYcjVZR0xZWmdjc0VhZEhGQ3JhaFBLTWVDdGZBcVRPZlVRN0NCdVJSeWdCdjBoYmNhem1sLTZwWmYwaTlhRTc4ZjBiejFUSVM4NXVVUVJLdEFOSWQwMlNRd0pXZ2tlVExqMC1iajNJUQ?oc=5,1,2025-12-21 15:39:44+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Couple arrested in Johor Bahru for Mersing jewellery shop theft - newswav.com,"Sun, 21 Dec 2025 09:08:19 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxQNlczLTNsRHp3OEQ4TGZjOWl4VTdfWWFYZGlpSHRseDRCVVE0cHRuY3p2SFNGbnNDVERkYUZ0cTVDSVRyV2liQm5wUlF3NXk3bFZ6RVVpNDZfUFV6TV8zR3JVZndpUTRBanJkaXJ4RFk1anVaV2JzWUUyRG5mSk9qellFNFk2amhPRWZFajNOV3VTSVo0WWU3RFByOXcxQ3ZZQUR1WDRoaw?oc=5,1,2025-12-21 09:08:19+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Lancs man jailed for shoplifting offences just days after arrest - Lancashire Telegraph,"Sun, 21 Dec 2025 14:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxOeTBXa2hlanh3a1p6cDFpaHdpcDZidU5DVWVOWmVnV2ZQQjY2Rnd2Y3hwZWVtamROS2g0RkZZQmJIUXdIYUdObGQycVVDemVwX0phY1dYdG4tNmlKWmdHZjk4LUpFZS1QaHUyaU9RQVNWR2pRdUV2M2hpczJpNkR5YXRqQ0JoSVJxZGdrYklMcVg5dWh0YTNfeGN6VlBWdw?oc=5,1,2025-12-21 14:00:00+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Real Madrid identify explosive Serie A full-back as key defensive target – report - Yahoo Sports,"Sun, 21 Dec 2025 09:20:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxQaExITFpFOE5NZTdVRVZ2eGRKdElUNnZxSG5aeDEzc0F2bFUtZzN4QUxrWEg3bnFreEoyaTZQMXBmSU9tTzhMT3dpU2tPUW9fWlNqYkliSHRuWWJ4S3REQTh6NG9hN1JfbmlQRkVTVTh2NjlJei1tOEg3Q3lQVlUzUzJMNVFTbzNoSjRrajFR?oc=5,1,2025-12-21 09:20:00+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Real Madrid watching wing-back previously linked to Liverpool - DaveOCKOP,"Sun, 21 Dec 2025 20:04:21 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxPNEpwNkdYcHBHQ3h1eWZHbjJwSU5TcWRoN3FGaXMtZENOM09DUWRRbmQ1Q1ZoQUh3S05INUNXdTljdklqdlZBZkdQTy1YNURfTmg4RklXSGlUZVhrbmNpM215Umd4YzRvR2J3LVJqVkdGZ3cwYkVyZUhOQWJpajNRajd3THFBNzRaQkRqcW05WEN5MjdJRFZkRmlKQWFDVjZaSEZHaQ?oc=5,1,2025-12-21 20:04:21+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",La Liga: Why Atletico Madrid players were forced to train barefoot - MSN,"Mon, 22 Dec 2025 00:30:55 GMT",https://news.google.com/rss/articles/CBMijgNBVV95cUxQc25hd2Z2d2h3Z0VrTFpzNktyWWxJckwwdURMaEd1U3ZDS0VvVlpXMThDcnZUSVlIMko4YUxYWTFiS2p5TVdQNl93YzNKRmdYNFRtZFU0SUowNkNFUFpWSThOTjE3QVQ5bnNzUDAxbjQ3ODhsa0lEQzN3N3BGYjdhTVprYmZPN3VYS3Y1TzdLWnpac1pONlFYUUpBRW5WdW5tQUpLRmZtMjdoTmtHbEx0T1pnRFV1YVllMlpvWUhmdjVUMnNydEFzMlItb3doS0h5TkpfWVQ2YUZCeVNiTVVpQ0lZX20xTk0xaURKM1M5M1J5U2FodkxMQU9reXpIVGI5ZjA1MlpnLUNXQlNDSE5oMnNpamR4d1J5M1BzYzdwdTd0bGdZRWtlYjV3YmdWVlpiUGd6dXhKVkRtc2pOVURQMGZ2bDlFVWxuWEpFb0VhdmwzeGVTTVRuNzV2aXRBd2NYcHpVNkxMNzNjQ2s2bnJ1czhXSnBNMFFaTW9vRDU2SGF6akhLNVZtTVlpem54dw?oc=5,1,2025-12-22 00:30:55+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","Barcelona's Raphinha, Yamal strike in Villarreal win - France 24","Sun, 21 Dec 2025 17:19:10 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxPbkVzMU02MEpuQ2Q5LXkydGRsdE1mVFZ4ajFsR2c3ZlZhMkp5NlltUHlnV3llbHUzQ1dyMm9kSVFVNnBuMVQ0SHVPR1k1dmxuYXJBd09xVGo2eHhCN2UtZ2VlSjNKM3VfcmdQOGVmQXlmYlVUbXJZT3dhZUZWbnI0c3VlMkk0SG5SU1JzXzRHdV85d01scEN3cGFn?oc=5,1,2025-12-21 17:19:10+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Thank you Explosion W! - World of Showjumping,"Sun, 21 Dec 2025 11:50:43 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxOc0V3aExHTlAyNHJLNm4tNnFYcGdDdmtha3hfN3ZkbjhFeTNJeURmUTB1RkxhS3RRSk14Z2gyNjRsdFJNREYyOXpodkJrUDFmSjJyS0xiYXN3NGw2TlVQckszam8zUkF2TW00Q1ZfczJla2J4bWVaNk9tdHZWeVBHbVJtRjBTejFGS1lORFI0Ri1RYzQ?oc=5,1,2025-12-21 11:50:43+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Atletico go third with comfortable win at Girona - The Guardian Nigeria News,"Sun, 21 Dec 2025 18:08:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxPOGVSUXIxVEo3di1JbjFPTDh0RkN5Mnl2MmVPdURzQUFiZjBZZ1J3R1I2R0J6UDZtVEpTN1g2UmNYVXZRNTZ0UmlzNE5YQXk5XzhfZUxTM0UxWjl0OG8zZzU0ZkN1RDVyYURlU1htNVBGdFpXS1RScFhZSUlqeG1zZDNZb1lUTjdzUmZqaA?oc=5,1,2025-12-21 18:08:00+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Hidayet Turkoglu makes history with FIBA Hall of Fame induction - Yeni Safak English,"Sun, 21 Dec 2025 19:42:54 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxPc3ZpVnpUbF9TSzVyLWIyXzVxa0V0S3hmNTROUXc2N3R2cTJmbF9ybjZIb2RJZWJUNFlQeWtJeU44TklhQmtmbzdnbkZUTzJER3NyZVJsOXJHM29EeVh5ZTkzNk9hZk44aW5xRFlQWF9JUldOdURtR1BuWXBQZVlsZTZ5UUtFXzE2Y0Fsa2x1ZUoyZnBGemVGVVJpMXEtSHBvUzZsWk93?oc=5,1,2025-12-21 19:42:54+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Chelsea bomb drops as Man Utd make fatal Semenyo mistake: FootballTransfers recap - MSN,"Sun, 21 Dec 2025 13:21:30 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxOYUxlclFTb2c2Q2JocFZuMmV0d3dTUXN6VnRjUFNxbW92M19BTGRRQ0FSclRvb0RSM0ZnbXdLT25teXRlS0ZZOWRRandrd3VOcldKTnVkQUVmRGJteWtqdzNkZ2M2N0t6YjRtYzhvWVIxRFVhQm1iVXpaTmtid3RHaE9tUTc5UUl2VUVIUjB3NEtaMHlKcjcyS0FrYWtXcUphdUJ5c0xPVmVCNTFsY1dYTTRZRjZ2N0tVZXo4dmxYQlZ4NmtpYkM4ZUx3?oc=5,1,2025-12-21 13:21:30+00:00
